Day,"Campaign ID","Campaign name",Impressions,"Link clicks","Amount spent (USD)","Reporting starts","Reporting ends"
2024-12-08,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-12-08,2024-12-08
2024-12-08,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-12-08,2024-12-08
2024-12-07,120211636986650312,"FB catalog",0,,0,2024-12-07,2024-12-07
2024-12-07,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-12-07,2024-12-07
2024-12-07,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-12-07,2024-12-07
2024-12-06,120211636986650312,"FB catalog",0,,0,2024-12-06,2024-12-06
2024-12-06,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-12-06,2024-12-06
2024-12-06,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-12-06,2024-12-06
2024-12-05,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-12-05,2024-12-05
2024-12-05,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-12-05,2024-12-05
2024-12-05,120211636986650312,"FB catalog",0,,0,2024-12-05,2024-12-05
2024-12-04,120211636986650312,"FB catalog",0,,0,2024-12-04,2024-12-04
2024-12-04,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-12-04,2024-12-04
2024-12-04,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-12-04,2024-12-04
2024-12-03,120211636986650312,"FB catalog",0,,0,2024-12-03,2024-12-03
2024-12-03,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-12-03,2024-12-03
2024-12-03,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-12-03,2024-12-03
2024-12-02,120211636986650312,"FB catalog",0,,0,2024-12-02,2024-12-02
2024-12-02,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-12-02,2024-12-02
2024-12-02,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-12-02,2024-12-02
2024-12-01,120211636986650312,"FB catalog",0,,0,2024-12-01,2024-12-01
2024-12-01,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-12-01,2024-12-01
2024-12-01,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-12-01,2024-12-01
2024-11-30,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-30,2024-11-30
2024-11-30,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-30,2024-11-30
2024-11-30,120211636986650312,"FB catalog",0,,0,2024-11-30,2024-11-30
2024-11-29,120211636986650312,"FB catalog",0,,0,2024-11-29,2024-11-29
2024-11-29,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-29,2024-11-29
2024-11-29,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-29,2024-11-29
2024-11-28,120211636986650312,"FB catalog",0,,0,2024-11-28,2024-11-28
2024-11-28,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-28,2024-11-28
2024-11-28,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-28,2024-11-28
2024-11-27,120211636986650312,"FB catalog",0,,0,2024-11-27,2024-11-27
2024-11-27,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-27,2024-11-27
2024-11-27,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-27,2024-11-27
2024-11-26,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-26,2024-11-26
2024-11-26,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-26,2024-11-26
2024-11-26,120211636986650312,"FB catalog",0,,0,2024-11-26,2024-11-26
2024-11-25,120211636986650312,"FB catalog",0,,0,2024-11-25,2024-11-25
2024-11-25,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-25,2024-11-25
2024-11-25,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-25,2024-11-25
2024-11-24,120211636986650312,"FB catalog",0,,0,2024-11-24,2024-11-24
2024-11-24,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-24,2024-11-24
2024-11-24,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-24,2024-11-24
2024-11-23,120211636986650312,"FB catalog",0,,0,2024-11-23,2024-11-23
2024-11-23,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-23,2024-11-23
2024-11-23,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-23,2024-11-23
2024-11-22,120211636986650312,"FB catalog",0,,0,2024-11-22,2024-11-22
2024-11-22,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-22,2024-11-22
2024-11-22,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-22,2024-11-22
2024-11-21,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-21,2024-11-21
2024-11-21,120211636986650312,"FB catalog",0,,0,2024-11-21,2024-11-21
2024-11-21,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-21,2024-11-21
2024-11-20,120211636986650312,"FB catalog",0,,0,2024-11-20,2024-11-20
2024-11-20,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-20,2024-11-20
2024-11-20,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-20,2024-11-20
2024-11-19,120211636986650312,"FB catalog",0,,0,2024-11-19,2024-11-19
2024-11-19,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-19,2024-11-19
2024-11-19,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-19,2024-11-19
2024-11-18,120211636986650312,"FB catalog",0,,0,2024-11-18,2024-11-18
2024-11-18,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-18,2024-11-18
2024-11-18,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-18,2024-11-18
2024-11-17,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-17,2024-11-17
2024-11-17,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-17,2024-11-17
2024-11-17,120211636986650312,"FB catalog",0,,0,2024-11-17,2024-11-17
2024-11-16,120211636986650312,"FB catalog",0,,0,2024-11-16,2024-11-16
2024-11-16,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-16,2024-11-16
2024-11-16,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-16,2024-11-16
2024-11-15,120211636986650312,"FB catalog",0,,0,2024-11-15,2024-11-15
2024-11-15,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-15,2024-11-15
2024-11-15,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-15,2024-11-15
2024-11-14,120211636986650312,"FB catalog",0,,0,2024-11-14,2024-11-14
2024-11-14,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-14,2024-11-14
2024-11-14,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-14,2024-11-14
2024-11-13,120211636986650312,"FB catalog",0,,0,2024-11-13,2024-11-13
2024-11-13,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-13,2024-11-13
2024-11-13,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-13,2024-11-13
2024-11-12,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-12,2024-11-12
2024-11-12,120211636986650312,"FB catalog",0,,0,2024-11-12,2024-11-12
2024-11-12,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-12,2024-11-12
2024-11-11,120211636986650312,"FB catalog",0,,0,2024-11-11,2024-11-11
2024-11-11,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-11,2024-11-11
2024-11-11,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-11,2024-11-11
2024-11-10,120211636986650312,"FB catalog",0,,0,2024-11-10,2024-11-10
2024-11-10,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-10,2024-11-10
2024-11-10,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-10,2024-11-10
2024-11-09,120211636986650312,"FB catalog",0,,0,2024-11-09,2024-11-09
2024-11-09,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-09,2024-11-09
2024-11-09,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-09,2024-11-09
2024-11-08,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-08,2024-11-08
2024-11-08,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-08,2024-11-08
2024-11-08,120211636986650312,"FB catalog",0,,0,2024-11-08,2024-11-08
2024-11-07,120211636986650312,"FB catalog",0,,0,2024-11-07,2024-11-07
2024-11-07,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-07,2024-11-07
2024-11-07,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-07,2024-11-07
2024-11-06,120211636986650312,"FB catalog",0,,0,2024-11-06,2024-11-06
2024-11-06,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-06,2024-11-06
2024-11-06,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-06,2024-11-06
2024-11-05,120211636986650312,"FB catalog",0,,0,2024-11-05,2024-11-05
2024-11-05,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-05,2024-11-05
2024-11-05,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-05,2024-11-05
2024-11-04,120211636986650312,"FB catalog",0,,0,2024-11-04,2024-11-04
2024-11-04,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-04,2024-11-04
2024-11-04,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-04,2024-11-04
2024-11-03,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-03,2024-11-03
2024-11-03,120211636986650312,"FB catalog",0,,0,2024-11-03,2024-11-03
2024-11-03,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-03,2024-11-03
2024-11-02,120211636986650312,"FB catalog",0,,0,2024-11-02,2024-11-02
2024-11-02,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-02,2024-11-02
2024-11-02,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-02,2024-11-02
2024-11-01,120211636986650312,"FB catalog",0,,0,2024-11-01,2024-11-01
2024-11-01,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-11-01,2024-11-01
2024-11-01,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-11-01,2024-11-01
2024-10-31,120211636986650312,"FB catalog",0,,0,2024-10-31,2024-10-31
2024-10-31,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-31,2024-10-31
2024-10-31,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-31,2024-10-31
2024-10-30,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-30,2024-10-30
2024-10-30,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-30,2024-10-30
2024-10-30,120211636986650312,"FB catalog",0,,0,2024-10-30,2024-10-30
2024-10-29,120211636986650312,"FB catalog",0,,0,2024-10-29,2024-10-29
2024-10-29,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-29,2024-10-29
2024-10-29,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-29,2024-10-29
2024-10-28,120211636986650312,"FB catalog",0,,0,2024-10-28,2024-10-28
2024-10-28,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-28,2024-10-28
2024-10-28,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-28,2024-10-28
2024-10-27,120211636986650312,"FB catalog",0,,0,2024-10-27,2024-10-27
2024-10-27,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-27,2024-10-27
2024-10-27,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-27,2024-10-27
2024-10-26,120211636986650312,"FB catalog",0,,0,2024-10-26,2024-10-26
2024-10-26,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-26,2024-10-26
2024-10-26,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-26,2024-10-26
2024-10-25,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-25,2024-10-25
2024-10-25,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-25,2024-10-25
2024-10-25,120211636986650312,"FB catalog",0,,0,2024-10-25,2024-10-25
2024-10-24,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-24,2024-10-24
2024-10-24,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-24,2024-10-24
2024-10-24,120211636986650312,"FB catalog",0,,0,2024-10-24,2024-10-24
2024-10-23,120211636986650312,"FB catalog",0,,0,2024-10-23,2024-10-23
2024-10-23,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-23,2024-10-23
2024-10-23,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-23,2024-10-23
2024-10-22,120211636986650312,"FB catalog",0,,0,2024-10-22,2024-10-22
2024-10-22,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-22,2024-10-22
2024-10-22,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-22,2024-10-22
2024-10-21,120211636986650312,"FB catalog",0,,0,2024-10-21,2024-10-21
2024-10-21,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-21,2024-10-21
2024-10-21,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-21,2024-10-21
2024-10-20,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-20,2024-10-20
2024-10-20,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-20,2024-10-20
2024-10-20,120211636986650312,"FB catalog",0,,0,2024-10-20,2024-10-20
2024-10-19,120211636986650312,"FB catalog",0,,0,2024-10-19,2024-10-19
2024-10-19,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-19,2024-10-19
2024-10-19,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-19,2024-10-19
2024-10-18,120211636986650312,"FB catalog",0,,0,2024-10-18,2024-10-18
2024-10-18,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-18,2024-10-18
2024-10-18,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-18,2024-10-18
2024-10-17,120211636986650312,"FB catalog",0,,0,2024-10-17,2024-10-17
2024-10-17,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-17,2024-10-17
2024-10-17,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-17,2024-10-17
2024-10-16,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-16,2024-10-16
2024-10-16,120211636986650312,"FB catalog",0,,0,2024-10-16,2024-10-16
2024-10-16,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-16,2024-10-16
2024-10-15,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-15,2024-10-15
2024-10-15,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-15,2024-10-15
2024-10-15,120211636986650312,"FB catalog",0,,0,2024-10-15,2024-10-15
2024-10-14,120211636986650312,"FB catalog",0,,0,2024-10-14,2024-10-14
2024-10-14,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-14,2024-10-14
2024-10-14,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-14,2024-10-14
2024-10-13,120211636986650312,"FB catalog",0,,0,2024-10-13,2024-10-13
2024-10-13,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-13,2024-10-13
2024-10-13,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-13,2024-10-13
2024-10-12,120211636986650312,"FB catalog",0,,0,2024-10-12,2024-10-12
2024-10-12,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-12,2024-10-12
2024-10-12,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-12,2024-10-12
2024-10-11,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-11,2024-10-11
2024-10-11,120211636986650312,"FB catalog",0,,0,2024-10-11,2024-10-11
2024-10-11,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-11,2024-10-11
2024-10-10,120211636986650312,"FB catalog",0,,0,2024-10-10,2024-10-10
2024-10-10,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-10,2024-10-10
2024-10-10,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-10,2024-10-10
2024-10-09,120211636986650312,"FB catalog",0,,0,2024-10-09,2024-10-09
2024-10-09,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-09,2024-10-09
2024-10-09,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-09,2024-10-09
2024-10-08,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-08,2024-10-08
2024-10-08,120211636986650312,"FB catalog",0,,0,2024-10-08,2024-10-08
2024-10-08,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-08,2024-10-08
2024-10-07,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-07,2024-10-07
2024-10-07,120211636986650312,"FB catalog",0,,0,2024-10-07,2024-10-07
2024-10-07,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-07,2024-10-07
2024-10-06,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-06,2024-10-06
2024-10-06,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-06,2024-10-06
2024-10-06,120211636986650312,"FB catalog",0,,0,2024-10-06,2024-10-06
2024-10-05,120211636986650312,"FB catalog",0,,0,2024-10-05,2024-10-05
2024-10-05,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-05,2024-10-05
2024-10-05,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-05,2024-10-05
2024-10-04,120211636986650312,"FB catalog",0,,0,2024-10-04,2024-10-04
2024-10-04,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-04,2024-10-04
2024-10-04,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-04,2024-10-04
2024-10-03,120211636986650312,"FB catalog",0,,0,2024-10-03,2024-10-03
2024-10-03,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-03,2024-10-03
2024-10-03,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-03,2024-10-03
2024-10-02,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-02,2024-10-02
2024-10-02,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-02,2024-10-02
2024-10-02,120211636986650312,"FB catalog",0,,0,2024-10-02,2024-10-02
2024-10-01,120211636986650312,"FB catalog",0,,0,2024-10-01,2024-10-01
2024-10-01,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-10-01,2024-10-01
2024-10-01,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-10-01,2024-10-01
2024-09-30,120211636986650312,"FB catalog",550,15,11.58,2024-09-30,2024-09-30
2024-09-30,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-30,2024-09-30
2024-09-30,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-30,2024-09-30
2024-09-29,120211636986650312,"FB catalog",470,9,8.52,2024-09-29,2024-09-29
2024-09-29,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-29,2024-09-29
2024-09-29,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-29,2024-09-29
2024-09-28,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-28,2024-09-28
2024-09-28,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-28,2024-09-28
2024-09-28,120211636986650312,"FB catalog",915,22,15.66,2024-09-28,2024-09-28
2024-09-27,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-27,2024-09-27
2024-09-27,120211636986650312,"FB catalog",367,9,11.81,2024-09-27,2024-09-27
2024-09-27,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-27,2024-09-27
2024-09-26,120211636986650312,"FB catalog",359,12,10.12,2024-09-26,2024-09-26
2024-09-26,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-26,2024-09-26
2024-09-26,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-26,2024-09-26
2024-09-25,120211636986650312,"FB catalog",444,10,13.33,2024-09-25,2024-09-25
2024-09-25,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-25,2024-09-25
2024-09-25,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-25,2024-09-25
2024-09-24,120211636986650312,"FB catalog",330,11,14.16,2024-09-24,2024-09-24
2024-09-24,120211848833150312,"Traffic Video FB-Insta with recommended settings",922,74,7.54,2024-09-24,2024-09-24
2024-09-24,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-24,2024-09-24
2024-09-23,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-23,2024-09-23
2024-09-23,120211636986650312,"FB catalog",0,,0,2024-09-23,2024-09-23
2024-09-23,120211848833150312,"Traffic Video FB-Insta with recommended settings",2845,242,20.59,2024-09-23,2024-09-23
2024-09-22,120211636986650312,"FB catalog",0,,0,2024-09-22,2024-09-22
2024-09-22,120211848833150312,"Traffic Video FB-Insta with recommended settings",2948,218,20.68,2024-09-22,2024-09-22
2024-09-22,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-22,2024-09-22
2024-09-21,120211636986650312,"FB catalog",0,,0,2024-09-21,2024-09-21
2024-09-21,120211848833150312,"Traffic Video FB-Insta with recommended settings",2856,236,19.53,2024-09-21,2024-09-21
2024-09-21,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-21,2024-09-21
2024-09-20,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-20,2024-09-20
2024-09-20,120211636986650312,"FB catalog",0,,0,2024-09-20,2024-09-20
2024-09-20,120211848833150312,"Traffic Video FB-Insta with recommended settings",2334,205,19.38,2024-09-20,2024-09-20
2024-09-19,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-19,2024-09-19
2024-09-19,120211636986650312,"FB catalog",0,,0,2024-09-19,2024-09-19
2024-09-19,120211848833150312,"Traffic Video FB-Insta with recommended settings",2298,197,19.91,2024-09-19,2024-09-19
2024-09-18,120211848833150312,"Traffic Video FB-Insta with recommended settings",2328,198,19.79,2024-09-18,2024-09-18
2024-09-18,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-18,2024-09-18
2024-09-18,120211636986650312,"FB catalog",0,,0,2024-09-18,2024-09-18
2024-09-17,120211636986650312,"FB catalog",0,,0,2024-09-17,2024-09-17
2024-09-17,120211848833150312,"Traffic Video FB-Insta with recommended settings",2405,205,20.21,2024-09-17,2024-09-17
2024-09-17,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-17,2024-09-17
2024-09-16,120211636986650312,"FB catalog",0,,0,2024-09-16,2024-09-16
2024-09-16,120211848833150312,"Traffic Video FB-Insta with recommended settings",2460,217,20.36,2024-09-16,2024-09-16
2024-09-16,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-16,2024-09-16
2024-09-15,120211636986650312,"FB catalog",0,,0,2024-09-15,2024-09-15
2024-09-15,120211848833150312,"Traffic Video FB-Insta with recommended settings",2536,210,20.77,2024-09-15,2024-09-15
2024-09-15,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-15,2024-09-15
2024-09-14,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-14,2024-09-14
2024-09-14,120211848833150312,"Traffic Video FB-Insta with recommended settings",3563,250,27.1,2024-09-14,2024-09-14
2024-09-14,120211636986650312,"FB catalog",0,,0,2024-09-14,2024-09-14
2024-09-13,120211636986650312,"FB catalog",0,,0,2024-09-13,2024-09-13
2024-09-13,120211848833150312,"Traffic Video FB-Insta with recommended settings",3255,245,27.69,2024-09-13,2024-09-13
2024-09-13,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-13,2024-09-13
2024-09-12,120211636986650312,"FB catalog",0,,0,2024-09-12,2024-09-12
2024-09-12,120211848833150312,"Traffic Video FB-Insta with recommended settings",2932,249,28.13,2024-09-12,2024-09-12
2024-09-12,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-12,2024-09-12
2024-09-11,120211636986650312,"FB catalog",0,,0,2024-09-11,2024-09-11
2024-09-11,120211848833150312,"Traffic Video FB-Insta with recommended settings",2509,218,28.21,2024-09-11,2024-09-11
2024-09-11,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-11,2024-09-11
2024-09-10,120211848833150312,"Traffic Video FB-Insta with recommended settings",2208,162,28.77,2024-09-10,2024-09-10
2024-09-10,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-10,2024-09-10
2024-09-10,120211636986650312,"FB catalog",0,,0,2024-09-10,2024-09-10
2024-09-09,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-09,2024-09-09
2024-09-09,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-09,2024-09-09
2024-09-09,120211636986650312,"FB catalog",0,,0,2024-09-09,2024-09-09
2024-09-08,120211636986650312,"FB catalog",0,,0,2024-09-08,2024-09-08
2024-09-08,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-08,2024-09-08
2024-09-08,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-08,2024-09-08
2024-09-07,120211636986650312,"FB catalog",0,,0,2024-09-07,2024-09-07
2024-09-07,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-07,2024-09-07
2024-09-07,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-07,2024-09-07
2024-09-06,120211636986650312,"FB catalog",0,,0,2024-09-06,2024-09-06
2024-09-06,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-06,2024-09-06
2024-09-06,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-06,2024-09-06
2024-09-05,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-05,2024-09-05
2024-09-05,120211636986650312,"FB catalog",0,,0,2024-09-05,2024-09-05
2024-09-05,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-05,2024-09-05
2024-09-04,120211636986650312,"FB catalog",0,,0,2024-09-04,2024-09-04
2024-09-04,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-04,2024-09-04
2024-09-04,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-04,2024-09-04
2024-09-03,120211636986650312,"FB catalog",0,,0,2024-09-03,2024-09-03
2024-09-03,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-03,2024-09-03
2024-09-03,120219386724380312,"Traffic Video-post FB-Insta",0,,0,2024-09-03,2024-09-03
2024-09-02,120211636986650312,"FB catalog",0,,0,2024-09-02,2024-09-02
2024-09-02,120211848833150312,"Traffic Video FB-Insta with recommended settings",0,,0,2024-09-02,2024-09-02
